"","year","mun","trat","pto","rs","value","q_minwages"
"39542",2013,"Jacona",0,1,"rs_w20",56,20
"39543",2013,"Jiquilpan",0,1,"rs_w20",17,20
"39544",2013,"La Piedad",0,1,"rs_w20",169,20
"39545",2013,"Los Reyes",1,1,"rs_w20",53,20
"39546",2013,"Periban",1,1,"rs_w20",0,20
"39547",2013,"Sahuayo",0,1,"rs_w20",27,20
"39548",2013,"Tinguindin",1,1,"rs_w20",0,20
"39549",2013,"Tocumbo",1,1,"rs_w20",13,20
"39550",2013,"Venustiano Carranza",0,1,"rs_w20",0,20
"39551",2013,"Zamora",0,1,"rs_w20",333,20
"39552",2013,"Penjamillo",0,1,"rs_w20",0,20
"39553",2013,"Pajacuaran",0,1,"rs_w20",0,20
"39554",2013,"Vista Hermosa",0,1,"rs_w20",0,20
"39555",2013,"Tanhuato",0,1,"rs_w20",0,20
"39556",2013,"Brisenas",0,1,"rs_w20",0,20
"39557",2013,"Zinaparo",0,1,"rs_w20",0,20
"39558",2013,"Churintzio",0,1,"rs_w20",0,20
"39559",2013,"Numaran",0,1,"rs_w20",2,20
"39560",2013,"Tangancicuaro",1,1,"rs_w20",0,20
"39561",2013,"Purepero",1,1,"rs_w20",0,20
"39562",2013,"Tlazazalca",0,1,"rs_w20",0,20
"39563",2013,"Cojumatlan de Regules",0,1,"rs_w20",0,20
"39564",2013,"Chavinda",0,1,"rs_w20",0,20
"39565",2013,"Tangamandapio",1,1,"rs_w20",0,20
"39566",2013,"Yurecuaro",0,1,"rs_w20",16,20
"39567",2013,"Ecuandureo",0,1,"rs_w20",0,20
"39568",2013,"Villamar",0,1,"rs_w20",0,20
"39569",2013,"Ixtlan",0,1,"rs_w20",0,20
"39570",2013,"Marcos Castellanos",0,1,"rs_w20",0,20
"39571",2013,"Hidalgo",1,1,"rs_w20",72,20
"39572",2013,"Jungapeo",1,1,"rs_w20",0,20
"39573",2013,"Zitacuaro",1,1,"rs_w20",58,20
"39574",2013,"Angangueo",0,1,"rs_w20",12,20
"39575",2013,"Tlalpujahua",0,1,"rs_w20",0,20
"39576",2013,"Ocampo",1,1,"rs_w20",0,20
"39577",2013,"Maravatio",0,1,"rs_w20",4,20
"39578",2013,"Contepec",0,1,"rs_w20",6,20
"39579",2013,"Huetamo",0,1,"rs_w20",12,20
"39580",2013,"San Lucas",0,1,"rs_w20",0,20
"39581",2013,"Irimbo",0,1,"rs_w20",0,20
"39582",2013,"Aporo",0,1,"rs_w20",0,20
"39583",2013,"Tuxpan",1,1,"rs_w20",0,20
"39584",2013,"Senguio",0,1,"rs_w20",0,20
"39585",2013,"Tiquicheo",0,1,"rs_w20",0,20
"39586",2013,"Tuzantla",0,1,"rs_w20",0,20
"39587",2013,"Juarez",1,1,"rs_w20",0,20
"39588",2013,"Epitacio Huerta",0,1,"rs_w20",0,20
"39589",2013,"Arteaga",0,1,"rs_w20",48,20
"39590",2013,"Lazaro Cardenas",0,1,"rs_w20",652,20
"39591",2014,"Chinicuila",0,1,"rs_w20",0,20
"39592",2014,"Coahuayana",0,1,"rs_w20",3,20
"39593",2014,"Aquila",0,1,"rs_w20",10,20
"39594",2014,"Morelia",0,1,"rs_w20",1891,20
"39595",2014,"Nocupetaro",0,1,"rs_w20",0,20
"39596",2014,"Patzcuaro",1,1,"rs_w20",39,20
"39597",2014,"Quiroga",1,1,"rs_w20",0,20
"39598",2014,"Tacambaro",1,1,"rs_w20",42,20
"39599",2014,"Turicato",1,1,"rs_w20",0,20
"39600",2014,"Zacapu",0,1,"rs_w20",60,20
"39601",2014,"Tarimbaro",1,1,"rs_w20",1,20
"39602",2014,"Acuitzio",1,1,"rs_w20",0,20
"39603",2014,"Ario",1,1,"rs_w20",2,20
"39604",2014,"Erongaricuaro",1,1,"rs_w20",0,20
"39605",2014,"La Huacana",0,1,"rs_w20",11,20
"39606",2014,"Huiramba",1,1,"rs_w20",0,20
"39607",2014,"Lagunillas",1,1,"rs_w20",0,20
"39608",2014,"Madero",1,1,"rs_w20",0,20
"39609",2014,"Salvador Escalante",1,1,"rs_w20",0,20
"39610",2014,"Tzintzuntzan",1,1,"rs_w20",0,20
"39611",2014,"Angamacutiro",0,1,"rs_w20",0,20
"39612",2014,"Jose Sixto Verduzco",0,1,"rs_w20",0,20
"39613",2014,"Morelos",0,1,"rs_w20",0,20
"39614",2014,"Panindicuaro",0,1,"rs_w20",0,20
"39615",2014,"Puruandiro",0,1,"rs_w20",19,20
"39616",2014,"Churumuco",0,1,"rs_w20",0,20
"39617",2014,"Zinapecuaro",1,1,"rs_w20",2,20
"39618",2014,"Querendaro",0,1,"rs_w20",0,20
"39619",2014,"Indaparapeo",0,1,"rs_w20",0,20
"39620",2014,"Charo",0,1,"rs_w20",0,20
"39621",2014,"Alvaro Obregon",0,1,"rs_w20",0,20
"39622",2014,"Coeneo",0,1,"rs_w20",0,20
"39623",2014,"Jimenez",0,1,"rs_w20",0,20
"39624",2014,"Huaniqueo",0,1,"rs_w20",0,20
"39625",2014,"Caracuaro",0,1,"rs_w20",0,20
"39626",2014,"Cuitzeo",0,1,"rs_w20",0,20
"39627",2014,"Chucandiro",0,1,"rs_w20",0,20
"39628",2014,"Santa Ana Maya",0,1,"rs_w20",0,20
"39629",2014,"Huandacareo",0,1,"rs_w20",0,20
"39630",2014,"Copandaro",0,1,"rs_w20",0,20
"39631",2014,"Tzitzio",0,1,"rs_w20",0,20
"39632",2014,"Apatzingan",1,1,"rs_w20",68,20
"39633",2014,"Charapan",0,1,"rs_w20",0,20
"39634",2014,"Cheran",0,1,"rs_w20",0,20
"39635",2014,"Gabriel Zamora",0,1,"rs_w20",0,20
"39636",2014,"Mugica",0,1,"rs_w20",4,20
"39637",2014,"Nuevo Urecho",0,1,"rs_w20",0,20
"39638",2014,"Paracuaro",0,1,"rs_w20",0,20
"39639",2014,"Paracho",0,1,"rs_w20",0,20
"39640",2014,"Taretan",1,1,"rs_w20",0,20
"39641",2014,"Uruapan",1,1,"rs_w20",324,20
"39642",2014,"Tingambato",1,1,"rs_w20",0,20
"39643",2014,"Tepalcatepec",0,1,"rs_w20",9,20
"39644",2014,"Buenavista",0,1,"rs_w20",12,20
"39645",2014,"Ziracuaretiro",1,1,"rs_w20",0,20
"39646",2014,"Nuevo Parangaricutiro",1,1,"rs_w20",0,20
"39647",2014,"Nahuatzen",0,1,"rs_w20",0,20
"39648",2014,"Coalcoman",0,1,"rs_w20",3,20
"39649",2014,"Tumbiscatio",0,1,"rs_w20",0,20
"39650",2014,"Aguililla",0,1,"rs_w20",0,20
"39651",2014,"Tancitaro",1,1,"rs_w20",2,20
"39652",2014,"Cotija",1,1,"rs_w20",4,20
"39653",2014,"Chilchota",1,1,"rs_w20",0,20
"39654",2014,"Jacona",0,1,"rs_w20",49,20
"39655",2014,"Jiquilpan",0,1,"rs_w20",18,20
"39656",2014,"La Piedad",0,1,"rs_w20",207,20
"39657",2014,"Los Reyes",1,1,"rs_w20",71,20
"39658",2014,"Periban",1,1,"rs_w20",6,20
"39659",2014,"Sahuayo",0,1,"rs_w20",41,20
"39660",2014,"Tinguindin",1,1,"rs_w20",0,20
"39661",2014,"Tocumbo",1,1,"rs_w20",14,20
"39662",2014,"Venustiano Carranza",0,1,"rs_w20",0,20
"39663",2014,"Zamora",0,1,"rs_w20",347,20
"39664",2014,"Penjamillo",0,1,"rs_w20",0,20
"39665",2014,"Pajacuaran",0,1,"rs_w20",0,20
"39666",2014,"Vista Hermosa",0,1,"rs_w20",0,20
"39667",2014,"Tanhuato",0,1,"rs_w20",0,20
"39668",2014,"Brisenas",0,1,"rs_w20",0,20
"39669",2014,"Zinaparo",0,1,"rs_w20",0,20
"39670",2014,"Churintzio",0,1,"rs_w20",0,20
"39671",2014,"Numaran",0,1,"rs_w20",0,20
"39672",2014,"Tangancicuaro",1,1,"rs_w20",0,20
"39673",2014,"Purepero",1,1,"rs_w20",0,20
"39674",2014,"Tlazazalca",0,1,"rs_w20",0,20
"39675",2014,"Cojumatlan de Regules",0,1,"rs_w20",0,20
"39676",2014,"Chavinda",0,1,"rs_w20",0,20
"39677",2014,"Tangamandapio",1,1,"rs_w20",0,20
"39678",2014,"Yurecuaro",0,1,"rs_w20",10,20
"39679",2014,"Ecuandureo",0,1,"rs_w20",0,20
"39680",2014,"Villamar",0,1,"rs_w20",0,20
"39681",2014,"Ixtlan",0,1,"rs_w20",0,20
"39682",2014,"Marcos Castellanos",0,1,"rs_w20",0,20
"39683",2014,"Hidalgo",1,1,"rs_w20",95,20
"39684",2014,"Jungapeo",1,1,"rs_w20",0,20
"39685",2014,"Zitacuaro",1,1,"rs_w20",87,20
"39686",2014,"Angangueo",0,1,"rs_w20",6,20
"39687",2014,"Tlalpujahua",0,1,"rs_w20",0,20
"39688",2014,"Ocampo",1,1,"rs_w20",0,20
"39689",2014,"Maravatio",0,1,"rs_w20",17,20
"39690",2014,"Contepec",0,1,"rs_w20",0,20
"39691",2014,"Huetamo",0,1,"rs_w20",0,20
"39692",2014,"San Lucas",0,1,"rs_w20",0,20
"39693",2014,"Irimbo",0,1,"rs_w20",0,20
"39694",2014,"Aporo",0,1,"rs_w20",0,20
"39695",2014,"Tuxpan",1,1,"rs_w20",0,20
"39696",2014,"Senguio",0,1,"rs_w20",0,20
"39697",2014,"Tiquicheo",0,1,"rs_w20",0,20
"39698",2014,"Tuzantla",0,1,"rs_w20",0,20
"39699",2014,"Juarez",1,1,"rs_w20",0,20
"39700",2014,"Epitacio Huerta",0,1,"rs_w20",0,20
"39701",2014,"Arteaga",0,1,"rs_w20",50,20
"39702",2014,"Lazaro Cardenas",0,1,"rs_w20",769,20
"39703",2015,"Chinicuila",0,1,"rs_w20",0,20
"39704",2015,"Coahuayana",0,1,"rs_w20",2,20
"39705",2015,"Aquila",0,1,"rs_w20",12,20
"39706",2015,"Morelia",0,1,"rs_w20",2164,20
"39707",2015,"Nocupetaro",0,1,"rs_w20",0,20
"39708",2015,"Patzcuaro",1,1,"rs_w20",43,20
"39709",2015,"Quiroga",1,1,"rs_w20",0,20
"39710",2015,"Tacambaro",1,1,"rs_w20",28,20
"39711",2015,"Turicato",1,1,"rs_w20",0,20
"39712",2015,"Zacapu",0,1,"rs_w20",49,20
"39713",2015,"Tarimbaro",1,1,"rs_w20",19,20
"39714",2015,"Acuitzio",1,1,"rs_w20",0,20
"39715",2015,"Ario",1,1,"rs_w20",0,20
"39716",2015,"Erongaricuaro",1,1,"rs_w20",0,20
"39717",2015,"La Huacana",0,1,"rs_w20",14,20
"39718",2015,"Huiramba",1,1,"rs_w20",0,20
"39719",2015,"Lagunillas",1,1,"rs_w20",0,20
"39720",2015,"Madero",1,1,"rs_w20",0,20
"39721",2015,"Salvador Escalante",1,1,"rs_w20",0,20
"39722",2015,"Tzintzuntzan",1,1,"rs_w20",0,20
"39723",2015,"Angamacutiro",0,1,"rs_w20",0,20
"39724",2015,"Jose Sixto Verduzco",0,1,"rs_w20",0,20
"39725",2015,"Morelos",0,1,"rs_w20",0,20
"39726",2015,"Panindicuaro",0,1,"rs_w20",0,20
"39727",2015,"Puruandiro",0,1,"rs_w20",20,20
"39728",2015,"Churumuco",0,1,"rs_w20",0,20
"39729",2015,"Zinapecuaro",1,1,"rs_w20",7,20
"39730",2015,"Querendaro",0,1,"rs_w20",0,20
"39731",2015,"Indaparapeo",0,1,"rs_w20",0,20
"39732",2015,"Charo",0,1,"rs_w20",0,20
"39733",2015,"Alvaro Obregon",0,1,"rs_w20",0,20
"39734",2015,"Coeneo",0,1,"rs_w20",0,20
"39735",2015,"Jimenez",0,1,"rs_w20",0,20
"39736",2015,"Huaniqueo",0,1,"rs_w20",0,20
"39737",2015,"Caracuaro",0,1,"rs_w20",0,20
"39738",2015,"Cuitzeo",0,1,"rs_w20",4,20
"39739",2015,"Chucandiro",0,1,"rs_w20",0,20
"39740",2015,"Santa Ana Maya",0,1,"rs_w20",0,20
"39741",2015,"Huandacareo",0,1,"rs_w20",0,20
"39742",2015,"Copandaro",0,1,"rs_w20",0,20
"39743",2015,"Tzitzio",0,1,"rs_w20",0,20
"39744",2015,"Apatzingan",1,1,"rs_w20",48,20
"39745",2015,"Charapan",0,1,"rs_w20",0,20
"39746",2015,"Cheran",0,1,"rs_w20",0,20
"39747",2015,"Gabriel Zamora",0,1,"rs_w20",0,20
"39748",2015,"Mugica",0,1,"rs_w20",9,20
"39749",2015,"Nuevo Urecho",0,1,"rs_w20",0,20
"39750",2015,"Paracuaro",0,1,"rs_w20",0,20
"39751",2015,"Paracho",0,1,"rs_w20",3,20
"39752",2015,"Taretan",1,1,"rs_w20",0,20
"39753",2015,"Uruapan",1,1,"rs_w20",362,20
"39754",2015,"Tingambato",1,1,"rs_w20",0,20
"39755",2015,"Tepalcatepec",0,1,"rs_w20",3,20
"39756",2015,"Buenavista",0,1,"rs_w20",19,20
"39757",2015,"Ziracuaretiro",1,1,"rs_w20",0,20
"39758",2015,"Nuevo Parangaricutiro",1,1,"rs_w20",10,20
"39759",2015,"Nahuatzen",0,1,"rs_w20",0,20
"39760",2015,"Coalcoman",0,1,"rs_w20",12,20
"39761",2015,"Tumbiscatio",0,1,"rs_w20",0,20
"39762",2015,"Aguililla",0,1,"rs_w20",0,20
"39763",2015,"Tancitaro",1,1,"rs_w20",1,20
"39764",2015,"Cotija",1,1,"rs_w20",6,20
"39765",2015,"Chilchota",1,1,"rs_w20",0,20
"39766",2015,"Jacona",0,1,"rs_w20",45,20
"39767",2015,"Jiquilpan",0,1,"rs_w20",16,20
"39768",2015,"La Piedad",0,1,"rs_w20",175,20
"39769",2015,"Los Reyes",1,1,"rs_w20",80,20
"39770",2015,"Periban",1,1,"rs_w20",6,20
"39771",2015,"Sahuayo",0,1,"rs_w20",33,20
"39772",2015,"Tinguindin",1,1,"rs_w20",0,20
"39773",2015,"Tocumbo",1,1,"rs_w20",14,20
"39774",2015,"Venustiano Carranza",0,1,"rs_w20",0,20
"39775",2015,"Zamora",0,1,"rs_w20",322,20
"39776",2015,"Penjamillo",0,1,"rs_w20",0,20
"39777",2015,"Pajacuaran",0,1,"rs_w20",0,20
"39778",2015,"Vista Hermosa",0,1,"rs_w20",0,20
"39779",2015,"Tanhuato",0,1,"rs_w20",0,20
"39780",2015,"Brisenas",0,1,"rs_w20",0,20
"39781",2015,"Zinaparo",0,1,"rs_w20",0,20
"39782",2015,"Churintzio",0,1,"rs_w20",0,20
"39783",2015,"Numaran",0,1,"rs_w20",2,20
"39784",2015,"Tangancicuaro",1,1,"rs_w20",2,20
"39785",2015,"Purepero",1,1,"rs_w20",0,20
"39786",2015,"Tlazazalca",0,1,"rs_w20",0,20
"39787",2015,"Cojumatlan de Regules",0,1,"rs_w20",0,20
"39788",2015,"Chavinda",0,1,"rs_w20",0,20
"39789",2015,"Tangamandapio",1,1,"rs_w20",1,20
"39790",2015,"Yurecuaro",0,1,"rs_w20",12,20
"39791",2015,"Ecuandureo",0,1,"rs_w20",0,20
"39792",2015,"Villamar",0,1,"rs_w20",0,20
"39793",2015,"Ixtlan",0,1,"rs_w20",0,20
"39794",2015,"Marcos Castellanos",0,1,"rs_w20",0,20
"39795",2015,"Hidalgo",1,1,"rs_w20",80,20
"39796",2015,"Jungapeo",1,1,"rs_w20",0,20
"39797",2015,"Zitacuaro",1,1,"rs_w20",73,20
"39798",2015,"Angangueo",0,1,"rs_w20",0,20
"39799",2015,"Tlalpujahua",0,1,"rs_w20",0,20
"39800",2015,"Ocampo",1,1,"rs_w20",0,20
"39801",2015,"Maravatio",0,1,"rs_w20",10,20
"39802",2015,"Contepec",0,1,"rs_w20",7,20
"39803",2015,"Huetamo",0,1,"rs_w20",2,20
"39804",2015,"San Lucas",0,1,"rs_w20",0,20
"39805",2015,"Irimbo",0,1,"rs_w20",0,20
"39806",2015,"Aporo",0,1,"rs_w20",0,20
"39807",2015,"Tuxpan",1,1,"rs_w20",0,20
"39808",2015,"Senguio",0,1,"rs_w20",0,20
"39809",2015,"Tiquicheo",0,1,"rs_w20",0,20
"39810",2015,"Tuzantla",0,1,"rs_w20",0,20
"39811",2015,"Juarez",1,1,"rs_w20",0,20
"39812",2015,"Epitacio Huerta",0,1,"rs_w20",0,20
"39813",2015,"Arteaga",0,1,"rs_w20",37,20
"39814",2015,"Lazaro Cardenas",0,1,"rs_w20",761,20
"39815",2016,"Chinicuila",0,1,"rs_w20",0,20
"39816",2016,"Coahuayana",0,1,"rs_w20",0,20
"39817",2016,"Aquila",0,1,"rs_w20",19,20
"39818",2016,"Morelia",0,1,"rs_w20",2135,20
"39819",2016,"Nocupetaro",0,1,"rs_w20",0,20
"39820",2016,"Patzcuaro",1,1,"rs_w20",44,20
"39821",2016,"Quiroga",1,1,"rs_w20",0,20
"39822",2016,"Tacambaro",1,1,"rs_w20",50,20
"39823",2016,"Turicato",1,1,"rs_w20",0,20
"39824",2016,"Zacapu",0,1,"rs_w20",80,20
"39825",2016,"Tarimbaro",1,1,"rs_w20",19,20
"39826",2016,"Acuitzio",1,1,"rs_w20",0,20
"39827",2016,"Ario",1,1,"rs_w20",2,20
"39828",2016,"Erongaricuaro",1,1,"rs_w20",0,20
"39829",2016,"La Huacana",0,1,"rs_w20",6,20
"39830",2016,"Huiramba",1,1,"rs_w20",0,20
"39831",2016,"Lagunillas",1,1,"rs_w20",0,20
"39832",2016,"Madero",1,1,"rs_w20",0,20
"39833",2016,"Salvador Escalante",1,1,"rs_w20",4,20
"39834",2016,"Tzintzuntzan",1,1,"rs_w20",0,20
"39835",2016,"Angamacutiro",0,1,"rs_w20",0,20
"39836",2016,"Jose Sixto Verduzco",0,1,"rs_w20",0,20
"39837",2016,"Morelos",0,1,"rs_w20",0,20
"39838",2016,"Panindicuaro",0,1,"rs_w20",0,20
"39839",2016,"Puruandiro",0,1,"rs_w20",33,20
"39840",2016,"Churumuco",0,1,"rs_w20",0,20
"39841",2016,"Zinapecuaro",1,1,"rs_w20",5,20
"39842",2016,"Querendaro",0,1,"rs_w20",0,20
"39843",2016,"Indaparapeo",0,1,"rs_w20",0,20
"39844",2016,"Charo",0,1,"rs_w20",0,20
"39845",2016,"Alvaro Obregon",0,1,"rs_w20",0,20
"39846",2016,"Coeneo",0,1,"rs_w20",0,20
"39847",2016,"Jimenez",0,1,"rs_w20",0,20
"39848",2016,"Huaniqueo",0,1,"rs_w20",0,20
"39849",2016,"Caracuaro",0,1,"rs_w20",0,20
"39850",2016,"Cuitzeo",0,1,"rs_w20",1,20
"39851",2016,"Chucandiro",0,1,"rs_w20",0,20
"39852",2016,"Santa Ana Maya",0,1,"rs_w20",0,20
"39853",2016,"Huandacareo",0,1,"rs_w20",0,20
"39854",2016,"Copandaro",0,1,"rs_w20",0,20
"39855",2016,"Tzitzio",0,1,"rs_w20",0,20
"39856",2016,"Apatzingan",1,1,"rs_w20",75,20
"39857",2016,"Charapan",0,1,"rs_w20",4,20
"39858",2016,"Cheran",0,1,"rs_w20",0,20
"39859",2016,"Gabriel Zamora",0,1,"rs_w20",0,20
"39860",2016,"Mugica",0,1,"rs_w20",13,20
"39861",2016,"Nuevo Urecho",0,1,"rs_w20",0,20
"39862",2016,"Paracuaro",0,1,"rs_w20",0,20
"39863",2016,"Paracho",0,1,"rs_w20",0,20
"39864",2016,"Taretan",1,1,"rs_w20",0,20
"39865",2016,"Uruapan",1,1,"rs_w20",465,20
"39866",2016,"Tingambato",1,1,"rs_w20",0,20
"39867",2016,"Tepalcatepec",0,1,"rs_w20",3,20
"39868",2016,"Buenavista",0,1,"rs_w20",0,20
"39869",2016,"Ziracuaretiro",1,1,"rs_w20",0,20
"39870",2016,"Nuevo Parangaricutiro",1,1,"rs_w20",24,20
"39871",2016,"Nahuatzen",0,1,"rs_w20",0,20
"39872",2016,"Coalcoman",0,1,"rs_w20",21,20
"39873",2016,"Tumbiscatio",0,1,"rs_w20",0,20
"39874",2016,"Aguililla",0,1,"rs_w20",0,20
"39875",2016,"Tancitaro",1,1,"rs_w20",0,20
"39876",2016,"Cotija",1,1,"rs_w20",0,20
"39877",2016,"Chilchota",1,1,"rs_w20",0,20
"39878",2016,"Jacona",0,1,"rs_w20",78,20
"39879",2016,"Jiquilpan",0,1,"rs_w20",22,20
"39880",2016,"La Piedad",0,1,"rs_w20",178,20
"39881",2016,"Los Reyes",1,1,"rs_w20",94,20
"39882",2016,"Periban",1,1,"rs_w20",7,20
"39883",2016,"Sahuayo",0,1,"rs_w20",22,20
"39884",2016,"Tinguindin",1,1,"rs_w20",0,20
"39885",2016,"Tocumbo",1,1,"rs_w20",17,20
"39886",2016,"Venustiano Carranza",0,1,"rs_w20",0,20
"39887",2016,"Zamora",0,1,"rs_w20",385,20
"39888",2016,"Penjamillo",0,1,"rs_w20",4,20
"39889",2016,"Pajacuaran",0,1,"rs_w20",0,20
"39890",2016,"Vista Hermosa",0,1,"rs_w20",0,20
"39891",2016,"Tanhuato",0,1,"rs_w20",12,20
"39892",2016,"Brisenas",0,1,"rs_w20",0,20
"39893",2016,"Zinaparo",0,1,"rs_w20",0,20
"39894",2016,"Churintzio",0,1,"rs_w20",0,20
"39895",2016,"Numaran",0,1,"rs_w20",0,20
"39896",2016,"Tangancicuaro",1,1,"rs_w20",3,20
"39897",2016,"Purepero",1,1,"rs_w20",1,20
"39898",2016,"Tlazazalca",0,1,"rs_w20",0,20
"39899",2016,"Cojumatlan de Regules",0,1,"rs_w20",0,20
"39900",2016,"Chavinda",0,1,"rs_w20",0,20
"39901",2016,"Tangamandapio",1,1,"rs_w20",12,20
"39902",2016,"Yurecuaro",0,1,"rs_w20",7,20
"39903",2016,"Ecuandureo",0,1,"rs_w20",2,20
"39904",2016,"Villamar",0,1,"rs_w20",0,20
"39905",2016,"Ixtlan",0,1,"rs_w20",0,20
"39906",2016,"Marcos Castellanos",0,1,"rs_w20",0,20
"39907",2016,"Hidalgo",1,1,"rs_w20",86,20
"39908",2016,"Jungapeo",1,1,"rs_w20",0,20
"39909",2016,"Zitacuaro",1,1,"rs_w20",71,20
"39910",2016,"Angangueo",0,1,"rs_w20",0,20
"39911",2016,"Tlalpujahua",0,1,"rs_w20",0,20
"39912",2016,"Ocampo",1,1,"rs_w20",0,20
"39913",2016,"Maravatio",0,1,"rs_w20",9,20
"39914",2016,"Contepec",0,1,"rs_w20",0,20
"39915",2016,"Huetamo",0,1,"rs_w20",10,20
"39916",2016,"San Lucas",0,1,"rs_w20",0,20
"39917",2016,"Irimbo",0,1,"rs_w20",0,20
"39918",2016,"Aporo",0,1,"rs_w20",0,20
"39919",2016,"Tuxpan",1,1,"rs_w20",6,20
"39920",2016,"Senguio",0,1,"rs_w20",0,20
"39921",2016,"Tiquicheo",0,1,"rs_w20",0,20
"39922",2016,"Tuzantla",0,1,"rs_w20",0,20
"39923",2016,"Juarez",1,1,"rs_w20",0,20
"39924",2016,"Epitacio Huerta",0,1,"rs_w20",0,20
"39925",2016,"Arteaga",0,1,"rs_w20",43,20
"39926",2016,"Lazaro Cardenas",0,1,"rs_w20",860,20
"39927",2016,"Susupuato",0,1,"rs_w20",0,20
"39928",2017,"Chinicuila",0,1,"rs_w20",0,20
"39929",2017,"Coahuayana",0,1,"rs_w20",1,20
"39930",2017,"Aquila",0,1,"rs_w20",16,20
"39931",2017,"Morelia",0,1,"rs_w20",2456,20
"39932",2017,"Nocupetaro",0,1,"rs_w20",0,20
"39933",2017,"Patzcuaro",1,1,"rs_w20",55,20
"39934",2017,"Quiroga",1,1,"rs_w20",0,20
"39935",2017,"Tacambaro",1,1,"rs_w20",28,20
"39936",2017,"Turicato",1,1,"rs_w20",0,20
"39937",2017,"Zacapu",0,1,"rs_w20",52,20
"39938",2017,"Tarimbaro",1,1,"rs_w20",12,20
"39939",2017,"Acuitzio",1,1,"rs_w20",0,20
"39940",2017,"Ario",1,1,"rs_w20",0,20
"39941",2017,"Erongaricuaro",1,1,"rs_w20",0,20
"39942",2017,"La Huacana",0,1,"rs_w20",0,20
"39943",2017,"Huiramba",1,1,"rs_w20",0,20
"39944",2017,"Lagunillas",1,1,"rs_w20",0,20
"39945",2017,"Madero",1,1,"rs_w20",0,20
"39946",2017,"Salvador Escalante",1,1,"rs_w20",0,20
"39947",2017,"Tzintzuntzan",1,1,"rs_w20",0,20
"39948",2017,"Angamacutiro",0,1,"rs_w20",0,20
"39949",2017,"Jose Sixto Verduzco",0,1,"rs_w20",0,20
"39950",2017,"Morelos",0,1,"rs_w20",0,20
"39951",2017,"Panindicuaro",0,1,"rs_w20",2,20
"39952",2017,"Puruandiro",0,1,"rs_w20",8,20
"39953",2017,"Churumuco",0,1,"rs_w20",0,20
"39954",2017,"Zinapecuaro",1,1,"rs_w20",1,20
"39955",2017,"Querendaro",0,1,"rs_w20",0,20
"39956",2017,"Indaparapeo",0,1,"rs_w20",0,20
"39957",2017,"Charo",0,1,"rs_w20",0,20
"39958",2017,"Alvaro Obregon",0,1,"rs_w20",0,20
"39959",2017,"Coeneo",0,1,"rs_w20",0,20
"39960",2017,"Jimenez",0,1,"rs_w20",0,20
"39961",2017,"Huaniqueo",0,1,"rs_w20",0,20
"39962",2017,"Caracuaro",0,1,"rs_w20",0,20
"39963",2017,"Cuitzeo",0,1,"rs_w20",1,20
"39964",2017,"Chucandiro",0,1,"rs_w20",0,20
"39965",2017,"Santa Ana Maya",0,1,"rs_w20",0,20
"39966",2017,"Huandacareo",0,1,"rs_w20",0,20
"39967",2017,"Copandaro",0,1,"rs_w20",0,20
"39968",2017,"Tzitzio",0,1,"rs_w20",0,20
"39969",2017,"Apatzingan",1,1,"rs_w20",87,20
"39970",2017,"Charapan",0,1,"rs_w20",4,20
"39971",2017,"Cheran",0,1,"rs_w20",0,20
"39972",2017,"Gabriel Zamora",0,1,"rs_w20",0,20
"39973",2017,"Mugica",0,1,"rs_w20",5,20
"39974",2017,"Nuevo Urecho",0,1,"rs_w20",0,20
"39975",2017,"Paracuaro",0,1,"rs_w20",0,20
"39976",2017,"Paracho",0,1,"rs_w20",0,20
"39977",2017,"Taretan",1,1,"rs_w20",2,20
"39978",2017,"Uruapan",1,1,"rs_w20",358,20
"39979",2017,"Tingambato",1,1,"rs_w20",0,20
"39980",2017,"Tepalcatepec",0,1,"rs_w20",5,20
"39981",2017,"Buenavista",0,1,"rs_w20",0,20
"39982",2017,"Ziracuaretiro",1,1,"rs_w20",0,20
"39983",2017,"Nuevo Parangaricutiro",1,1,"rs_w20",2,20
"39984",2017,"Nahuatzen",0,1,"rs_w20",0,20
"39985",2017,"Coalcoman",0,1,"rs_w20",2,20
"39986",2017,"Tumbiscatio",0,1,"rs_w20",0,20
"39987",2017,"Aguililla",0,1,"rs_w20",0,20
"39988",2017,"Tancitaro",1,1,"rs_w20",0,20
"39989",2017,"Cotija",1,1,"rs_w20",3,20
"39990",2017,"Chilchota",1,1,"rs_w20",0,20
"39991",2017,"Jacona",0,1,"rs_w20",48,20
"39992",2017,"Jiquilpan",0,1,"rs_w20",14,20
"39993",2017,"La Piedad",0,1,"rs_w20",160,20
"39994",2017,"Los Reyes",1,1,"rs_w20",79,20
"39995",2017,"Periban",1,1,"rs_w20",1,20
"39996",2017,"Sahuayo",0,1,"rs_w20",18,20
"39997",2017,"Tinguindin",1,1,"rs_w20",17,20
"39998",2017,"Tocumbo",1,1,"rs_w20",17,20
"39999",2017,"Venustiano Carranza",0,1,"rs_w20",0,20
"40000",2017,"Zamora",0,1,"rs_w20",358,20
"40001",2017,"Penjamillo",0,1,"rs_w20",7,20
"40002",2017,"Pajacuaran",0,1,"rs_w20",0,20
"40003",2017,"Vista Hermosa",0,1,"rs_w20",0,20
"40004",2017,"Tanhuato",0,1,"rs_w20",0,20
"40005",2017,"Brisenas",0,1,"rs_w20",0,20
